CaseType,weighted_sum_trans_equity,female_male_ratio,gross_assets,liability_assets_ratio,oper_inc_net_inc_ratio,main_busi_net_inc_ratio,profit_net_inc_ratio,regis_capital,paidin_capital,certif,modify_times,tax_abnormal,register_type,economic_type,pnl_dummy,fair_value_change,oper_total_profit_ratio,total_profit,asset_re
3,,,,,,,,10,,,7,0,,,,,,,
2,,0.534329848,,,,,,23671.0814,22543.8848,,34,0,3,168,0.714285714,42.29536546,0.816810482,98851214.23,2850678334
2,,0.534329848,,,,,,23671.0814,22543.8848,,34,0,3,168,0.714285714,42.29536546,0.816810482,98851214.23,2850678334
3,,0.26984127,-0.262316052,-0.644374561,0.59254877,-0.18804187,0.639546842,200,0,,8,0,8,211,1,0.467111077,0.999868182,11426.92742,376666.3019
2,74.05972576,0.877378766,,,,,,5100,1600,10,76,0,19,130,0,1.085894742,1.02319565,-1528814.433,47760820.17
3,,,,,,,,1700,0,,,1,8,121,1,0.995599891,-0.320693555,-1.075085958,-0.24346839
3,,,,,,,,1000,200,,,0,,,,,,,
3,,1.222222222,49.87471268,-0.119263885,2.704339107,-5.254773768,1.154238932,100,100,,11,0,8,149,0.333333333,1.012303011,1.040437528,0.559354349,333.4450794
3,,,,,,,,100,,,,0,,,,,,,
3,,,,,,,,50,0,,,0,8,211,-1,-0.24731756,-0.226872008,-1.221098105,-0.556700383
3,,1.206349206,,,,,,23000,30000,,20,0,15,206,1,1036706.141,0.998272487,39202295.68,174326249.8
3,,0.548484848,,,,,,1150,1150,,47,0,8,169,1,-0.417577479,1.000256538,-357308.7827,6257712.773
3,,,,,,,,100,50,,,0,,,,,,,
3,,0.634920635,999.3991356,0.000574493,2.254863133,-10.72502769,4.404188914,1000,1000,,4,0,8,195,0.6,-0.127946266,0.591907811,-2160.565581,500024.7702
3,298.1389805,1.277777778,,,,,,700,6000,,85,0,8,222,0.333333333,-0.463903455,0.486448103,-1410143.669,3333.501422
3,,,,,,,,50,0,,,0,,,,,,,
3,,1.068376068,,,,,,10,0,1,,0,8,175,1,0.231654148,-1.375588295,-0.408484433,-1.207428065
3,,0.688888889,,,,,,9800,9800,1,12,0,19,182,0.6,0.647925953,1.262087181,-1989631.326,46499999.4
3,,,,,,,,5,5,,,0,,,,,,,
3,,,,,,,,10,,,,0,,,,,,,
3,,1.06969697,3618.479406,0.000131233,-4.462746033,3.021996976,0.090878459,3700,3700,,44,0,8,174,-1,1.390750775,-1.135648492,-0.47378328,36999999.83
3,,,,,,,,1000,1000,,5,0,8,192,-1,-1.157577701,-0.644126764,-0.989776955,1.108335328
3,,,,,,,,10,,,,0,,,,,,,
3,,,98.79323793,-0.011535125,0.744336089,-0.739002438,-0.276167937,100,100,1,5,0,23,210,-0.6,0.351730703,0.098171641,-46716.62253,304842.4804
3,,,,,,,,50,,,,0,,,,,,,
3,,,,,,,,0,0,,2,0,8,211,1,0.244499087,1.476140541,-0.084209237,2.37175503
3,,1.347222222,-0.283361244,-6.638161449,-8.653187481,1.988774549,-1.14356726,1000,0,,,0,19,222,1,-0.174913306,2.111890395,-26683.91189,366.6866791
3,,,,,,,,5000,0,,,0,19,206,-1,-0.024784424,3.59849143,-0.63641376,0.124410572
3,,,,,,,,500,500,,2,0,,,,,,,
0,,0.794444444,1.316028816,0.356653073,0.343646356,0.017741978,-0.010643811,3,3,,,0,,,,,,,
3,,,,,,,,2000,0,,4,0,16,206,-1,-0.628603128,0.832246505,-1000.314818,0.228417679
3,,,,,,,,0,0,,9,0,,,,,,,
3,116.370208,0.455182073,,,,,,1000,0,,9,0,8,186,1,0.571397296,0.999999783,4406455.033,5000000.356
3,0.164316089,0.847222222,19835599.48,0.000268063,-23.48258159,-15.4034053,56.09354098,2000,2000,,35,0,,,,,,,
3,,,,,,,,1500,1500,,3,0,8,192,0,-0.068363058,0.554360921,-445936.2107,49360620.4
3,,,,,,,,2000,0,,1,0,8,211,1,0.052617886,-0.371066773,0.464398571,1.013968643
3,,0.75,100.0586052,0.002622385,-0.368399993,-3.763800261,0.093762007,100,0,,,0,8,211,-0.333333333,-0.213448731,-4.007359931,0.380299724,399999.9334
3,,,,,,,,1000,1000,,3,0,8,192,0.2,-0.32911507,-0.39829956,0.589764554,8319119.72
3,,,,,,,,20000,0,,,0,8,206,1,-1.353388306,0.545750616,0.521905725,-0.947587173
3,,1.083333333,496.0790259,-7.16E-05,2.123445985,-0.270904355,0.116871931,500,500,,4,1,8,238,0.5,0.020591459,-1.863193582,-5742.977305,3757633.227
3,,,,,,,,100,100,,14,0,8,222,0.5,-0.17499734,0.625330633,-33991.68605,428396.9759
3,,,,,,,,5000,0,,1,0,,,,,,,
3,,0.444444444,,,,,,8000,0,,,0,,,,,,,
3,,1.121693122,,,,,,100,100,,13,0,8,206,0,0.050100519,0.090184812,-0.320497468,1000000.408
3,,0.333333333,-1.020752494,0.067278,1.028487215,-1.35648588,1.435703453,1000,1000,,8,0,,,,,,,
3,,1.589285714,,,,,,100,0,,,0,8,222,0.333333333,0.051167234,0.999941882,-1832.50593,339999.372
1,,,,,,,,111,111,,3,0,8,238,0.5,-0.369094268,0.152502066,-9904.219328,1094369.456
2,,,,,,,,10088,10088,1,2,0,19,238,1,0.078078468,0.746737891,-169442.8693,67647333.49
3,,,,,,,,100,100,,2,0,8,211,1,-0.875320746,-0.43812884,2.450148322,-0.599423072
3,,,,,,,,2000,,,,0,8,238,-1,-0.052360058,0.680445242,-1.201018362,0.010658973
0,,,,,,,,50,50,,,0,19,206,-0.333333333,0.946670182,13.97165384,-31022.98195,210906.7253
0,,,,,,,,50,50,,,0,19,206,-0.333333333,0.946670182,13.97165384,-31022.98195,210906.7253
3,,,50.57823174,0.011229232,0.609298156,1.712081806,0.450335478,50,50,,1,0,8,211,1,-0.53129909,0.650843502,-523.964991,339188.0469
3,,,,,,,,10,10,,6,0,19,42,1,,0.978897124,-3054.964112,
3,,,,,,,,10,0,,,0,,,,,,,
3,,,,,,,,100,,,,0,,,,,,,
0,,,,,,,,20,20,,,0,8,56,,,,,
3,,1.142857143,,,,,,0,0,1,3,0,,,,,,,
3,,,,,,,,0,0,,1,0,19,211,-1,-0.109623535,-0.558686565,1.555860166,-1.685234553
3,302.7391657,0.618181818,0.724690033,-0.254528746,-0.283398452,0.376726983,2.730816521,200,0,,11,0,8,211,0,-0.506314912,-2231.318078,2683.828963,1500049.896
3,,,,,,,,50,0,,,0,,,,,,,
3,,,,,,,,100,0,,,0,8,211,1,-0.232900002,-0.561913836,-0.931327631,1.881081682
2,245.0063858,0.423076923,,,,,,2000,2000,1,28,0,8,169,-0.2,-0.59676686,3.662601989,-51186.44996,14682049.85
2,16.08261233,,,,,,,3000,3000,,10,0,19,174,0.333333333,0.941396828,0.719964086,-262956.6816,36013316.11
3,,,,,,,,50,,,,0,,,,,,,
3,,,,,,,,,0,,,0,8,211,-1,-0.33794455,0.502563571,2.557175197,0.707603565
3,,,,,,,,100,0,,2,1,19,222,1,2.234503601,-0.951892547,-0.823804243,0.55905474
3,,,186.1011998,0.931733359,0.296359541,-0.040855949,0.875460978,20,20,,3,0,8,222,0,0.385375849,-0.682055701,-40805.15098,546500.2201
3,,,,,,,,2000,2000,,,0,8,172,0.5,-0.811159631,5.649386142,-33700.31265,6667327.929
3,,0.539130435,,,,,,0,0,1,2,0,11,168,0,-1.770536868,0.735836223,-0.137709976,-0.668350969
3,,,,,,,,3,3,,3,0,8,211,1,0.094400193,0.777065625,-830.4489742,21100.06304
3,296.3352404,1.194444444,1103290.348,0.022615974,,3.03E-05,0.996070997,1000,1000,,5,0,8,238,-0.333333333,0.746461822,-0.32987184,0.779895684,-0.159007048
3,,3.5,1004.733087,0.008480084,-0.016161812,-0.04495703,0.928284076,1000,1000,,7,0,8,192,-0.666666667,-0.694487814,4.667842255,-4986.328123,6668448.63
3,,,,,,,,1000,1000,,5,1,8,121,-0.333333333,-1.181862943,-1.321326062,0.862534362,6351366.907
2,,0.948148148,14762.87131,0.256779282,2.544947416,1.601958007,1.325489414,10200,10200,1,3,0,19,221,0,1.798778986,0.905165534,-22565119.67,102662365.7
3,,,,,,,,0,0,,,0,,,,,,,
3,,,,,,,,0,,,3,0,,,,,,,
3,,,,,,,,3,3,,1,0,8,211,1,1.521559222,-0.716836232,1.517738383,1.162144272
3,,0.636141636,,,,,,0,0,2,4,0,27,176,-1,1.663525499,1.994320372,-0.093407873,-1.701705225
2,,,,,,,,30000,30000,1,15,0,8,206,0.333333333,0.096381819,0.00599798,1058736.695,157869501.2
3,,,,,,,,30,,,1,0,,,,,,,
3,,1.5,,,,,,0,0,1,24,0,,,,,,,
3,,1.017045455,2.814682223,-0.043465082,-0.461104549,-0.201457193,0.582028947,3,3,,,0,8,211,-0.5,-0.33691727,-1.888409784,-0.610944164,7501.024961
3,,1.866666667,999.8188236,0.000917399,2.926072509,0.591201494,0.051256093,1000,0,,8,0,8,210,0,-0.205981226,-0.879847844,1.463477527,9999999.894
3,,,,,,,,1000,0,,,0,,,,,,,
3,,1.038961039,,,,,,1000,0,,5,1,8,206,-0.333333333,-1.679966927,-1.778995711,0.206388402,16666.96241
3,,,,,,,,100,0,,,0,,,,,,,
3,,,,,,,,450,450,,1,0,8,206,-1,-0.933531679,-3.013194891,-1000.480057,0.838088738
3,,,,,,,,100,,,37,0,,,,,,,
3,,,,,,,,50,50,,,1,19,195,1,0.825657326,0.330533276,10682.55451,422232.1845
3,,0.655555556,,,,,,7000,0,,15,0,19,89,1,0.960007028,0.660899631,-11099.90078,46661333.29
0,,,,,,,,10,10,,,0,19,67,,,,,
0,,,,,,,,10,10,,,0,19,67,,,,,
3,,0.35515873,13497.92431,0.462792229,-0.391653675,-0.445023852,-0.408825684,30000,14163,,23,0,8,182,0.2,0.634264183,0.971766351,-21714749.72,461379399.8
3,,1.416666667,509.7438162,0.200575125,-0.229638808,-0.579957382,-0.036098944,510,510,,8,0,8,211,-0.333333333,0.411581448,-2.844966996,-0.628967325,3400000.26
3,,3,,,,,,1000,1000,,,0,8,141,-0.333333333,0.116901947,-0.858724571,-0.74977427,32.70941121
3,,,,,,,,100,100,,,0,,,,,,,
3,,,,,,,,1000,0,,,0,8,192,1,-1.376828565,23.1522078,0.073980881,1.121894685
3,,,,,,,,100,0,,,0,,,,,,,
1,28.61861079,0.546549508,,,,,,300,300,1,25,0,8,118,1,1.026032686,1.004185913,1848276.541,7408999.664
3,,,,,,,,1000,1000,,4,1,8,195,0.2,-0.43063729,0.66040306,-465941.0615,5911024.456
3,,0.625,,,,,,2000,2000,,5,0,19,206,1,0.642218854,0.99995283,-84333.48964,19884999.85
1,,,,,,,,200,200,,8,0,,,,,,,
3,,,,,,,,0,0,,,0,,,,,,,
3,,,,,,,,5000,,,,0,,,,,,,
3,,,,,,,,1100,1100,,5,0,,,,,,,
3,,0.409722222,,,,,,1000,1000,,,0,,,,,,,
3,,,,,,,,10000,0,,5,0,8,222,-1,0.878773315,1.071765204,-0.371212766,-0.142339516
3,,0.5,,,,,,10,0,,,0,,,,,,,
3,,,,,,,,100,100,,4,0,8,212,0.333333333,1.16776882,-0.887533899,-0.550611141,0.977131253
3,,,,,,,,0,0,1,1,0,8,61,,,,,
3,,0.494047619,199.1482399,0.000926864,2.795707988,2.320266394,0.971317086,200,0,,21,0,,,,,,,
3,,1.666666667,50.20771192,-0.000470533,0.038625683,0.107666842,-0.140336449,50,50,,15,0,8,193,-1,-1.84211101,-4.732845552,0.091067332,-1.118712145
3,,,,,,,,6000,6000,,7,0,8,222,0.2,0.265780699,0.679855703,0.691052179,4000020.444
3,,,0.702132105,1.25790116,7.1571706,-4.884588772,-1.734129951,2000,0,,,1,8,222,-0.333333333,0.133952809,0.052376839,-275.3177438,-0.66680482
3,,0.5625,0.618247493,-0.28521492,0.632270729,0.524024341,-1.025787377,3,0,,4,0,,,,,,,
3,,,,,,,,50,0,,,0,,,,,,,
3,,0.683333333,,,,,,1000,1000,,7,0,8,206,-0.333333333,-0.324077703,0.760581822,-17000.27947,6840747.938
3,,,,,,,,0,,,,0,,,,,,,
3,,1.900793651,,,,,,100,100,,5,0,19,206,0.5,-0.068783968,0.647306876,-194222.8327,28799.6951
3,,,,,,,,30,0,,,0,19,206,1,-1.330424363,0.63552924,500.5542542,0.463349221
3,,1.333333333,,,,,,,0,,8,0,,,,,,,
3,,,,,,,,100,0,,1,0,19,206,0.333333333,0.686480328,0.598394093,100958.3713,705333.0128
3,,0.491525424,,,,,,0,0,,6,0,19,211,1,-0.476301142,-1.135171878,-0.774313707,-0.436656724
3,,,,,,,,600,,,5,0,5,40,,,,,
3,,,,,,,,70,0,,4,0,2,222,1,1.050175723,0.44472795,-7690.977453,4099.3304
3,,,,,,,,2000,400,,2,1,8,238,-1,0.347317406,0.539631797,-0.774811183,0.117865314
3,,,,,,,,0,,,,0,,,,,,,
3,,,,,,,,500,500,,6,0,15,155,1,-0.333500707,0.805081145,-0.825233673,100.1142626
3,,,1002.966814,0.00218248,-0.894774725,6.898237925,-0.430103012,1000,1000,,2,1,8,50,0,,,,7513335.006
3,,0.25,,,,,,10,,,,0,19,211,1,-0.364147566,0.833670553,0.425578254,-0.184596965
3,,,,,,,,1000,1000,4,4,0,,,,,,,
3,,0.821428571,,,,,,0,0,,8,0,8,238,0,0.030637209,0.754530197,-21846.22234,2499.741008
0,,,,,,,,200,0,,,0,8,206,1,-1.384067674,0.109468085,-1.336140077,-0.674269673
3,,,,,,,,1000,0,,,0,,,,,,,
3,,,,,,,,5000,5000,,4,0,8,192,0.666666667,0.624068259,1.742472121,-23614.39395,60039140.1
3,,,,,,,,10,,,,0,,,,,,,
3,,0.166666667,,,,,,200,200,,,0,19,209,1,-0.809046004,1.010597123,-20345.59081,32500.48156
3,,,,,,,,100,,,,0,,,,,,,
3,,,,,,,,1000,1000,,,0,,,,,,,
0,,,,,,,,100,100,,,0,8,206,1,-1.076809622,-1.770988509,-0.568441519,-0.423055317
0,,,,,,,,100,100,,,0,8,206,1,-1.076809622,-1.770988509,-0.568441519,-0.423055317
3,,,,,,,,10,10,,,0,,,,,,,
3,,,,,,,,0,,,,0,,,,,,,
3,,0.564885496,,,,,,0,0,2,2,0,12,168,-1,-0.519568847,-0.502263961,-14279000.09,0.150523405
3,,,,,,,,1000,1000,,,0,8,48,1,,1.000088766,-15315.31403,10014850.68
3,,,,,,,,50,50,,,0,,,,,,,
3,,,,,,,,1000,,,,0,,,,,,,
3,,,0.096309983,6.438100259,-4.212666745,2.691120315,3.092261531,10,0,,2,0,19,148,1,0.671503612,1.118679045,-214.2813075,-0.752791749
1,,0.521909881,,,,,,,,4,22,0,,,,,,,
3,,1.444444444,,,,,,100,3,,14,0,8,211,0,-0.400388518,0.999839858,-14250.70236,610350.0391
3,,,,,,,,100,50,,4,0,19,47,,,,,
3,,,,,,,,30,,,,0,,,,,,,
3,100.6332015,0.836363636,6200.832016,,,,,6200,5000,,20,0,1,206,0.6,-1.128799085,2.689302195,409517.9811,81582625.92
3,,0.759856631,,,,,,0,0,,5,0,,,,,,,
3,,0.916666667,999.127434,1.002932718,10.73455569,8.004553665,-6.946045246,1000,50,,6,0,0,206,1,-0.574924406,-0.997619916,0.710130144,10000000.77
3,,0.428571429,,,,,,2000,2000,,2,0,19,222,0,0.11676741,1.000240198,-618662.7643,8174282.723
3,,,,,,,,100,0,,,0,,,,,,,
3,,0.180555556,,,,,,5000,0,,3,0,8,82,0.333333333,0.573655456,-4.097084838,0.127383485,33333332.77
3,,1.542857143,100.3776587,1.145738038,-19.42735359,-19.29574224,1.288854647,108,0,,,0,8,222,0.333333333,-0.592762506,0.999999803,-57862.79743,1700000.419
3,,,,,,,,50,50,,,0,,,,,,,
3,,0.601010101,,,,,,805,0,,42,0,,,,,,,
3,,,,,,,,10,0,,,0,,,,,,,
1,,,,,,,,5000,5000,,,0,,,,,,,
3,,0.444444444,,,,,,1000,1000,,11,0,8,222,0.5,0.152454885,-0.342980976,2583.209739,1272337.719
3,,,,,,,,300,0,,,0,8,211,-1,1.169269742,1.359169542,-0.456438768,-0.676865261
3,,1.298148148,,,0.468873425,1.237510157,,0,0,1,16,0,,,,,,,
3,,,,,,,,100,,,,0,,,,,,,
3,,1,,,,,,100,0,,10,0,8,222,-0.333333333,0.415291089,0.739637357,-8999.689796,333.1612115
3,,,,,,,,10,,,,0,8,195,-1,-0.581933128,0.291152978,-1.877489009,0.966043825
3,,0.551587302,,,,,,200,0,,9,1,8,222,-0.333333333,0.266713405,-6.7857702,-12016.52116,166733.1599
3,,,,,,,,1,0,,,0,,,,,,,
3,,0.955555556,,,,,,10,10,,6,0,19,141,0.666666667,-0.799177694,1.598426531,41313.45597,43500.42074
3,,1.670634921,,,,,,0,0,1,9,0,,,,,,,
3,682.9992852,0.916666667,-0.5795719,-0.713901453,0.434677765,-0.325155239,-0.01125633,5000,0,,27,0,8,214,-1,1.493159038,0.986400305,-201.51812,-1.36735269
3,,,,,,,,100,0,,,0,,,,,,,
3,,0.944848485,,,-3.161911456,-3.161992634,,0,0,1,16,0,,,,,,,
3,,0.666666667,,,,,,0,0,1,2,0,,,,,,,
3,,,,,,,,50,,,,0,,,,,,,
3,,,,,,,,2000,2000,,,0,8,48,,,,,
3,,,,,,,,500,,,,0,,,,,,,
3,,,,,,,,300,0,,,0,,,,,,,
3,,0.772381573,,,-2.736054717,-2.733323364,,0,0,1,18,0,20,175,0,-0.080552219,-1.854529262,0.314526604,0.183357781
3,,0.572222222,1.190373798,0.252224708,-0.671536177,1.679308378,2.928008936,10000,0,,,0,8,173,1,2.061879553,0.996341786,-170.3342789,0.471612316
3,,,,,,,,5000,0,,,1,8,222,-1,-0.194662241,-1.195672037,0.008678974,0.41533879
3,,0.791666667,8.979116051,0.008505235,-4.275390313,-7.453597477,-3.22255025,50,50,,,0,8,174,0,0.096606363,66.78376205,0.170925653,0.108093741
3,,,,,,,,1000,200,,,0,8,67,1,,1.00002591,-9160.258881,2000048.686
3,,1.233333333,,,,,,10,10,,3,0,8,76,1,,0.999825641,-4489.834197,
3,,,,,,,,100,,,,0,,,,,,,
3,,,,,,,,0,0,,,0,,,,,,,
3,,,,,,,,0,0,,,0,,,,,,,
3,,,,,,,,10,10,,4,0,19,206,0,0.407763519,0.999721532,-14713.84636,64448.21363
3,,,,,,,,5000,5000,1,1,0,,,,,,,
3,,,,,,,,0,,,,0,,,,,,,
3,,0.653846154,,,,,,100,100,,,0,19,206,-0.2,0.613177613,-0.451555732,0.369620824,600000.3629
3,,0.422222222,,,,,,10,10,,,0,19,206,1,-1.137055235,0.391056184,-0.003411415,10000.54121
3,,0.505386179,,,,,,500,0,,,0,8,206,1,-0.582799785,1.000316253,-197110.8268,141066.2312
3,,,,,,,,500,0,,,0,8,210,-1,0.157082044,0.241442314,-0.526336961,-1.158958669
3,,,526.8791053,0.799021829,-11.28732514,-11.27805977,0.99967822,300,0,,,0,8,134,1,-0.252302914,-0.155090795,-976380.0419,264.0939944
3,,,,,,,,50,50,,,0,,,,,,,
3,,0.825,11556.03309,0.27962677,-1.175850901,-0.871244024,0.958757755,3750,1500,1,59,1,8,206,-0.666666667,0.715040364,0.840890527,-2297649.507,96107334.82
3,,,,,,,,0,0,,,0,,,,,,,
3,,,,,,,,0,0,,,0,8,211,0,-0.534224903,-0.078742414,0.382980614,0.062196075
3,,,,,,,,500,0,,3,0,,,,,,,
3,,0.6,,,,,,10,0,,,0,,,,,,,
3,,0.292892157,,,,,,5180,5180,,26,0,15,172,0,-1.1708585,0.99999658,-231940.3189,51839399.69
3,,0.633333333,,,,,,1000,1000,,1,0,8,210,0.333333333,0.419078754,0.08864327,-189.8400281,6504633.643
3,,1.041666667,999.5081899,3.07E-05,-2.606894576,-1.363136,-0.85521544,1000,1000,,5,1,8,208,1,0.884031842,3.161504358,-0.336821229,99.76158725
1,176.4213066,0.85,,,,,,500,500,,29,0,8,22,0,0.155014741,0.750181466,-49379.08159,2674665.456
1,176.4213066,0.85,,,,,,500,500,,29,0,8,22,0,0.155014741,0.750181466,-49379.08159,2674665.456
3,,,,,,,,200,0,,,0,8,134,-0.333333333,0.483992807,0.250285762,0.517571833,333399.8544
3,,0.996736597,,,,,,500,500,,4,0,8,157,1,-0.044571921,0.999993625,200497.116,3168667.504
3,,,,,,,,10,,,,0,8,56,,,,,
3,,,,,,,,100,100,,,0,8,211,1,0.18693421,9.121704086,-0.046706162,0.022266625
3,,,,,,,,1000,1000,,3,1,8,192,-1,-0.515027447,-0.660820478,0.252360717,-0.899455236
3,,,,,,,,100,100,,,0,8,66,1,,1.000138973,-20808.75999,
3,154.2869066,0.246153846,4.212885201,-0.055223834,0.017059974,0.04159262,1.095831879,5000,5000,,6,0,8,211,0,-0.447533249,3.127606349,-1799.54731,760001.3822
3,,0.545454545,,,,,,0,0,1,4,0,,,,,,,
3,,,,,,,,50,50,,,0,,,,,,,
3,,,,,,,,0,,,,0,,,,,,,
3,,,,,,,,1109.0218,112,,4,0,8,192,0.2,-0.075425536,0.707776762,0.235234498,28204439.6
3,,,,,,,,10,,,,0,,,,,,,
3,,,,,,,,200,0,,,0,,,,,,,
3,,,,,,,,20,0,,,0,,,,,,,
3,,,,,,,,,0,,1,0,8,115,-1,1.211973868,-1.469496438,-0.747055528,0.696763921
3,,,2130.560889,0.000132749,1.711953311,-1.356743073,0.087835711,2000,2000,,14,0,8,206,0.333333333,-0.498842599,8.102947384,21029978.89,108220666.6
3,,,,,,,,100,0,,2,1,8,238,0.333333333,0.322477458,-0.000492439,-89318.40337,0.650480787
3,,,,,,,,100,0,,2,0,8,61,-1,,1.000161029,-12157.34939,
3,,1.033333333,6611.532104,0.278216232,0.072006092,0.002026657,0.978767351,5000,5000,,3,0,8,222,0.666666667,-0.474319937,3.603003504,-204841.7268,27317219.96
3,,,,,,,,0,,,4,0,,,,,,,
3,,0.688311688,0.31220192,1.172956306,-0.753080697,-0.868646021,-0.923702961,10,0,,,0,19,222,-1,-0.656421045,-1.106369409,0.762859769,-0.733987241
3,,,,,,,,5000,5000,2,14,1,8,55,,,,,
3,300.9901597,0.604700855,,,,,,6000,6000,,45,0,19,206,1,0.18958883,-0.039522813,-14513.16131,65313333.67
3,,,,,,,,2000,0,,,0,8,206,0,1.420415143,8.68835883,0.659143694,0.810607758
3,,0.3,,,,,,500,0,,,1,8,210,0,-1.171717612,0.56201639,-13501.36696,49.71193879
3,,,1223760.718,0.745068243,-0.225311057,-0.362139088,1.024126398,200,200,,3,0,8,211,1,-1.713326181,0.510903964,-165926.5439,1650743.312
3,,,,,,,,1000,1000,,55,0,,,,,,,
3,,,,,,,,600,600,,,0,8,56,,,,,
3,,0.126984127,,,,,,500,500,,3,0,19,27,,,,,
3,,,,,,,,20,20,,,0,,,,,,,
3,,,,,,,,20,0,,17,0,,,,,,,
3,,0.623737374,-0.488317882,-0.380256778,-7.484228603,-22.09167418,7.218364982,1000,0,,,0,19,206,1,0.723680423,4.796449552,-0.248525146,10000001.77
3,,0.819444444,,,,,,1000,0,,5,0,19,211,-1,0.038791256,-1.204012434,-0.880670817,3.602266857
3,,,,,,,,3000,3000,,4,0,,,,,,,
3,,,,,,,,300,0,,,0,8,211,1,1.765048116,1.540239806,0.284804138,0.162461478
3,,,,,,,,3,,,6,0,,,,,,,
2,116.5821161,1.611111111,,,,,,31000,31000,2,30,0,8,162,0.333333333,-0.410030322,228.0637686,-217849.2646,348013333.6
2,116.5821161,1.611111111,,,,,,31000,31000,2,30,0,8,162,0.333333333,-0.410030322,228.0637686,-217849.2646,348013333.6
2,116.5821161,1.611111111,,,,,,31000,31000,2,30,0,8,162,0.333333333,-0.410030322,228.0637686,-217849.2646,348013333.6
3,,0.837254902,10102.67851,0.017392801,0.002641971,-0.022279235,1.109613556,10000,10000,,22,0,8,192,0.666666667,-1.314069099,1.000001595,-119270.3,60919400.16
3,,,,,,,,3,0,,,0,,,,,,,
3,,,,,,,,8,8,,,0,,,,,,,
3,,,,,,,,1000,0,,,0,,,,,,,
3,,,,,,,,0,0,,,0,,,,,,,
3,,0.778571429,,,,,,0,0,,1,0,8,211,0.5,-0.738644857,0.871704042,-1110665.563,4250.191215
3,,,,,,,,400,0,,,0,,,,,,,
3,,,,,,,,100,100,,6,0,8,66,1,,0.999720684,-12002.24805,
3,,,,,,,,10000,0,,,0,8,211,-1,-0.365249137,-1.08636444,-1.046704947,1.808145899
3,,,,,,,,300,300,,,0,19,222,1,-0.85971484,-1.29016606,1.35621535,0.358749501
3,,0.573232323,,,,,,6000,6000,,11,0,8,206,1,-658629.4419,1.000350136,2189126.575,32686666.94
3,,,,,,,,5,0,,2,0,8,211,1,0.257219594,2.438753591,-11124.71263,24999.62296
3,,,,,,,,1000,1000,,25,0,,,,,,,
3,,,,,,,,5,0,,,0,,,,,,,
3,,,,,,,,1100,1100,,6,0,8,48,,,,,
3,,,,,,,,1000,1000,,3,1,8,222,0.2,0.823829356,0.948394123,-7439.493591,5286899.385
3,,,,,,,,0,0,1,,0,,,,,,,
0,,,,,,,,10,10,,,0,19,67,,,,,
0,,,,,,,,10,10,,,0,19,67,,,,,
3,,0.464285714,,,,,,3000,100,,6,0,8,207,0,0.572858867,0.661726009,-8074.158651,723263.388
3,,,,,,,,800,0,,,0,8,67,,,,,
3,,,,,,,,3,3,,,0,8,70,,,,,
3,,,,,,,,10,0,,,0,,,,,,,
3,,1.006349206,99.35693738,-0.013110717,1.308860642,-2.801658454,-1.485010778,100,0,,8,0,8,211,-0.333333333,-1.144036809,0.014049546,0.780707471,366665.9731
3,473.228506,0.734640523,89002.34504,1.033048639,-7.461321848,-7.458033158,1.080871866,10000,10000,,30,0,8,192,1,0.518791425,0.806551495,-59652756.09,690129200.3
3,,0.5,-0.76548373,0.88613256,-0.06843934,0.076815161,0.986669587,1000,1000,,3,0,,,,,,,
3,,2.083333333,0.234323217,7.002074051,-1.858401842,1.139791614,-0.575611373,200,200,,,0,19,211,1,0.131219822,2.504065114,-0.111610399,33.56501206
1,,,,,,,,10,10,,1,0,,,,,,,
3,,,,,,,,3,,,,0,,,,,,,
3,,0.509881423,,,1.558612944,,,0,0,,40,0,1,168,0,0.737591526,1.078759619,-0.719392316,4998.232366
3,,1.583333333,,,,,,20,0,,5,0,8,211,1,-0.406254978,-19.23133408,0.673788513,17.01164205
3,,,,,,,,30,30,,3,0,8,222,0.333333333,0.268063995,0.443436996,-19334.90561,201198.7608
3,,,,,,,,20,20,1,,0,8,211,-1,0.618951571,0.910621807,-366.4487027,95530.85651
3,,0.702307692,490.8100366,2.02693485,-1.664239992,-1.667534049,0.999562798,100,100,,2,0,8,192,0.6,-1.147169848,0.938777519,-1762108.164,9567211762
3,,,,,,,,3000,3000,,,0,8,236,0.333333333,0.295360473,1.205661067,-4999.900276,14990000.37
3,,0.729166667,,,,,,0,0,1,17,0,,,,,,,
3,,,,,,,,350,,,4,0,19,137,-1,-0.430947403,1.091048083,1.027536902,0.782885686
3,,,,,,,,8000,0,,,0,8,211,-1,1.080178683,-0.480886641,-1.293843773,0.912907884
3,,,,,,,,5,0,,,0,,,,,,,
3,,,,,,,,15000,15000,,,0,,,,,,,
3,,,,,,,,20,20,,,0,,,,,,,
3,,,,,,,,500,0,,,0,,,,,,,
3,,,,,,,,100,100,,,0,,,,,,,
3,57.87448238,0.454545455,1000.017355,0.000768044,-0.856541046,-0.859575656,-0.298438927,1000,1000,,15,0,8,86,0.333333333,0.414551767,-0.391292897,-2211.866284,10002300.25
3,,,,,,,,500,100,,,0,,,,,,,
0,,,,,,,,50,50,,,0,19,206,-0.333333333,0.946670182,13.97165384,-31022.98195,210906.7253
0,,,,,,,,50,50,,,0,19,206,-0.333333333,0.946670182,13.97165384,-31022.98195,210906.7253
